smiles,mean,std,n
O=CC=O,-212.0,0.0,1
O=COc1ccccc1,-215.7,0.0,1
O=C\C=C\c1occc1,-106.0,0.0,1
O=Cc1ccccc1,-36.932,2.53,5
O=Cc1occc1,-149.085,3.2834,4
O=NN1CCCCC1,17.0,0.0,1
O=NN1CCN(CC1)N=O,194.0,0.0,1
O=NN1CCOCC1,-88.0,0.0,1
O=NN1CN(CN(C1)N=O)N=O,395.0,0.0,1
O=Nc1ccccc1,201.0,0.0,1
O=S,5.01,0.0,1
O=[S](=O)(/C=C/c1ccccc1)c2ccccc2,-35.0,0.0,1
O=[S](=O)(CC#C)c1ccccc1,36.0,0.0,1
O=[S](=O)(Cc1ccccc1)Cc2ccccc2,-157.1,0.0,1
O=[S](=O)(c1ccccc1)[S](=O)(=O)c2ccccc2,-481.3,0.0,1
O=[S](=O)(c1ccccc1)c2ccccc2,-118.7,0.0,1
O=[S](=O)=O,-395.77,0.0,1
O=[S](c1ccccc1)c2ccccc2,107.0,0.0,1
O=[S]1(=O)CC=C1,-124.0,0.0,1
O=[S]1(=O)CC=CC1,-255.9,0.4243,2
O=[S]1(=O)CCC=C1,-262.0,0.0,1
O=[S]=O,-296.825,0.0212,2
O=[S]=S,-56.48,0.0,1
O=[Si]=O,-305.43,0.0,1
OB(F)F,-1083.66,0.0,1
OB(O)O,-992.28,0.0,1
OB1OB(O)OB(O)O1,-2271.92,0.0,1
OC#C,41.6,0.0,1
OC(=C)C#C,83.0,0.0,1
OC(=C)C=C,-77.0,0.0,1
OC(=C)c1ccccc1,-46.0,0.0,1
OC(=C/C(=O)C(F)(F)F)\c1sccc1,-862.4,0.0,1
OC(=N)C12CC3CC(CC(C3)C1)C2,-319.0,0.0,1
OC(=N)C=C,-130.2,0.0,1
OC(=N)CC(O)=N,-416.4,0.0,1
OC(=N)NC(O)=N,-437.0,0.0,1
OC(=N)c1ccccc1,-100.9,0.0,1
OC(=O)C(=O)c1ccccc1,-388.7,0.0,1
OC(=O)C(Cl)(Cl)Cl,-433.67,0.0,1
OC(=O)C(F)(F)F,-1024.7,9.4752,2
OC(=O)C1(CCC1)C(O)=O,-724.5,0.0,1
OC(=O)C12C3C4CC5C3C1C5C24,3.0,0.0,1
OC(=O)C=C,-330.7667,6.1003,3
OC(=O)CNc1ccccc1,-268.7,0.0,1
OC(=O)OCC1CCCCC1,-663.2,0.0,1
OC(=O)[C@H]1CCCN1,-366.2,0.0,1
OC(=O)c1c(F)c(F)c(F)c(F)c1F,-1148.4,0.0,1
OC(=O)c1ccc(Br)cc1,-279.3,9.4694,3
OC(=O)c1ccc(Cl)cc1,-324.8,0.0,1
OC(=O)c1ccc(I)cc1,-221.8,8.7681,2
OC(=O)c1ccc(O)cc1,-486.55,8.556,2
OC(=O)c1ccc2ccccc2c1,-232.5,0.0,1
OC(=O)c1ccc[n+]([O-])c1,-225.1,0.0,1
OC(=O)c1cccc(Cl)c1,-321.8,0.0,1
OC(=O)c1cccc(I)c1,-219.0,0.0,1
OC(=O)c1cccc(O)c1,-467.3,2.5456,2
OC(=O)c1cccc2ccccc12,-223.1,0.0,1
OC(=O)c1ccccc1Br,-252.15,7.4246,2
OC(=O)c1ccccc1Cl,-304.2,0.0,1
OC(=O)c1ccccc1I,-202.8,0.0,1
OC(=O)c1ccccc1O,-492.7333,3.4487,3
OC(=O)c1cccnc1,-221.5,0.0,1
OC(=O)c1occc1,-392.75,3.182,2
OC(C(O)=O)C(O)=O,-952.0,0.0,1
OC(CNc1ccccc1)COc2ccccc2,-185.0,0.0,1
OC(COc1ccccc1)CN(CC(O)COc2ccccc2)c3ccccc3,-436.8,0.0,1
OC(O)(C(F)(F)F)C(F)(F)F,-1551.0,0.0,1
OC1(C2CC1C2)c3ccccc3,135.8,0.0,1
OC12CC3C4CC5CC3C(C1)C(C5)C4C2,-317.1,0.0,1
OC12CC3CC(CC(C3)C1)C2,-311.0,0.0,2
OC12CC3CC4C5CC(CC14)CC2C5C3,-310.9,0.0,1
OC1=C(O)C(=O)C1=O,-515.0,0.0,1
OC1=CC=CC=CC1=O,-155.5,0.7071,2
OC1=NC(=O)CC1,-368.85,9.4045,2
OC1=NC(=O)CCC1,-393.6,0.0,1
OC1=NC(=O)N=C(O)C1,-509.7,0.0,1
OC1=NC=CC(=N)N1,-59.0,0.0,1
OC1=NCC1,-96.0,0.0,1
OC1=NCCC1,-197.4,0.0,1
OC1=NCCCCC1,-239.6,0.0,1
OC1C2CC3C4CC5CC3C1C(C5)C4C2,-297.6,0.0,1
OC1C2CC3CC(C2)CC1C3,-299.0,0.0,1
OC1C2CCC1CC2,-218.0,0.0,1
OC1CC2CCC1CC2,-285.0,0.0,1
OC1CCC1,-145.0,0.0,1
OC1CCCC1,-242.8333,0.2082,3
OC1CCCCC1,-290.0,0.0,1
OC=C,-121.3333,9.0738,3
OC=N,-186.0,0.0,1
OC=O,-378.72,0.3701,5
OCC(Cl)CCl,-316.0,0.0,1
OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CO,-2084.0,0.0,1
OCC(O)CO,-577.4,0.7071,2
OCC1CCCO1,-369.0,0.0,1
OCC1OCCCO1,-554.0,0.0,1
OCC=C,-123.6,0.0,1
OCCCCCCCCCO,-508.9,0.0,1
OCCCCCCCCO,-487.3,0.0,1
OCCCCCCCO,-477.6,0.0,1
OCCCCCO,-445.1667,3.5473,3
OCCCCO,-426.5,0.7071,2
OCCN(CCO)CCO,-558.3,0.0,1
OCCNCCO,-397.1,0.0,1
OCCO,-389.9,2.745,5
OCc1ccccc1,-103.925,8.1774,4
OCc1occc1,-212.1333,0.4163,3
OCl,-74.48,0.0,1
OF,-98.32,0.0,1
ON=C1CCCCC1,-74.88,0.0,1
ON=C1CCCCC1=NO,-69.66,0.0,1
ON=O,-76.73,0.0,1
OO,-136.11,0.0,1
OOC1CCCCC1,-214.9,0.0,1
OSC#C,102.0,0.0,1
OSc1ccccc1,-34.0,0.0,1
O[2H],-245.37,0.0,1
O[C@H]1C[C@@H]2C[C@H]1C3[C@@H]4CC[C@@H](C4)C23,-185.2,0.0,1
O[C@H]1C[C@H]2C[C@@H]1C3[C@@H]4CC[C@@H](C4)C23,-218.0,0.0,1
O[C@H]1C[C@H]2C[C@@H]1C3[C@H]4CC[C@H](C4)C23,-209.0,0.0,1
O[N+]([O-])=O,-134.31,0.0,1
O[P+](O)(F)[S-],-1009.07,0.0,1
O[P+](O)([S-])Br,-281.05,0.0,1
O[S](F)(=O)=O,-753.12,0.0,1
O[S](O)(=O)=O,-735.13,0.0,1
O\C=C/C=C,-90.0,0.0,1
O\C=C/O,-316.0,0.0,1
Oc1c(Br)cc(Br)c2cccnc12,76.8,0.0,1
Oc1c(Br)cc(Br)cc1Br,-0.9,0.0,1
Oc1c(Br)cc(Cl)c2cccnc12,-14.5,0.0,1
Oc1c(Cl)cc(Cl)c2cccnc12,-48.8,0.0,1
Oc1c(Cl)cccc1Cl,-146.3,0.0,1
Oc1c(F)c(F)c(F)c(F)c1F,-957.1,0.0,1
Oc1c(I)cc(I)c2cccnc12,220.3,0.0,1
Oc1c(ccc2ccccc12)N=O,-5.44,0.0,1
Oc1cc(Cl)cc(Cl)c1,-148.2,0.0,1
Oc1cc(Cl)ccc1Cl,-158.4,0.0,1
Oc1cc(O)c2ccccc2c1,-211.2,0.0,1
Oc1cc(O)cc(O)c1,-452.9,0.0,1
Oc1ccc(Cc2ccccc2)cc1,63.51,0.0,1
Oc1ccc(Cl)c(Cl)c1,-150.3,0.0,1
Oc1ccc(Cl)c2cccnc12,-25.5,0.0,1
Oc1ccc(Cl)cc1Cl,-156.3,0.0,1
Oc1ccc(N=O)c2ccccc12,-20.4,0.0,1
Oc1ccc(O)c(O)c1,-444.0,0.0,1
Oc1ccc(O)c2C(=O)C=CC(=O)c12,-499.1,0.0,1
Oc1ccc(O)c2C(=O)c3ccccc3C(=O)c12,-471.0,0.0,1
Oc1ccc(O)c2ccccc12,-197.0,0.0,1
Oc1ccc(O)cc1,-270.64,4.0104,5
Oc1ccc(c2cccnc12)[N+]([O-])=O,-1.7,0.0,1
Oc1ccc(cc1)[N+]([O-])=O,-116.2,2.1213,2
Oc1ccc(cc1O)[N+]([O-])=O,-290.0,0.0,1
Oc1ccc2ccccc2c1,-24.5667,9.3243,3
Oc1ccc2ccccc2c1N=O,36.0,0.0,1
Oc1ccc2ccccc2c1O,-200.5,0.0,1
Oc1ccc2ccccc2n1,-25.5,0.0,1
Oc1cccc(Cc2ccccc2)c1,48.87,0.0,1
Oc1cccc(Cl)c1Cl,-151.6,0.0,1
Oc1cccc(O)c1,-274.9667,9.75,3
Oc1cccc(O)c1O,-434.2,0.0,1
Oc1cccc(c1)[N+]([O-])=O,-107.4,2.687,2
Oc1cccc(c1)c2ccccc2,21.0,0.0,1
Oc1ccccc1,-95.575,1.0537,4
Oc1ccccc1C=[N+]([O-])c2ccccc2,53.9,0.0,1
Oc1ccccc1Cc2ccccc2,49.71,0.0,1
Oc1ccccc1O,-269.1,5.3185,4
Oc1ccccc1[N+]([O-])=O,-130.55,2.4749,2
Oc1ccccc1c2ccccc2,17.0,0.0,1
Oc1ccccn1,-79.7,0.0,1
Oc1cccnc1,-43.7,0.0,1
Oc1ccnc(O)n1,-303.1,0.0,1
Oc1nc(O)nc(O)n1,-564.1,0.0,2
P#P,143.825,0.2475,2
PBr,162.6,0.0,1
S(Sc1ccccc1)c2ccccc2,245.0,1.4142,2
S(c1ccccc1)c2ccccc2,232.0,0.0,1
S1SC(=CC=C1c2ccccc2)c3ccccc3,422.4,0.0,1
S=C1SC2=C(CCCC2)S1,123.6,0.0,1
S=C1SC2CCCCC2S1,25.0,0.0,1
S=C1SC=CS1,253.0,0.0,1
S=C1SCCCS1,77.5,0.0,1
S=C1SCCS1,93.8,0.0,1
S=C1SSC(=C1)c2ccccc2,310.0,0.0,1
S=C1SSC2=C1CCCC2,156.0,0.0,1
S=C1SSc2ccccc12,251.0,0.0,1
S=C1Sc2ccccc2S1,242.0,0.0,1
S=C=S,117.02,0.1131,2
S=S,128.6,0.0,2
SC(c1ccccc1)c2ccccc2,190.0,0.0,1
SC1CCCC1,-47.78,0.0,1
SC1CCCCC1,-95.71,0.0283,2
SCCCCCS,-71.0,0.0,1
SCCCCS,-50.5,0.0,1
SCCCS,-29.8,0.0,1
SCCS,-9.3,0.0,1
SCc1ccccc1,90.4,3.8184,2
Sc1ccccc1,112.4,0.0,1
[C+]#[C-],837.74,0.0,1
[C+]1=C2[C-]=C12,970.69,0.0,1
[C-]#[N+]C12CC3CC(CC(C3)C1)C2,73.1,0.0,1
[C-]#[N+]C12CCC(CC1)C2,165.8,0.0,1
[C-]#[O+],-110.53,0.0,2
[C-]#[S+],280.33,0.0,1
[CH-]=[F+],125.52,0.0,1
[CH2]1CC[C]2(CC1)CC[CH2]CC2,-190.05,2.4749,2
[CH2]=[C]1C=C[CH2]C=C1,150.0,0.0,1
[CH2]=[C]1C[CH](C1)C#N,252.4,0.0,1
[CH2]=[C]=[CH]CC[CH]=[C]=[CH2],369.0,0.0,1
[CH2]=[C]=[CH][S](=O)(=O)c1ccccc1,2.1,0.0,1
[F+]=[P-],-52.25,0.0,1
[Hg],61.38,0.0,2
[N-]=[F+],248.95,0.0,1
[N-]=[N+]=NC#N,450.0,0.0,1
[N-]=[N+]=NC1CCCC1,220.8,0.0,1
[N-]=[N+]=NC1CCCCC1,154.4,0.0,1
[N-]=[N+]=NCc1ccccc1,416.0,0.0,1
[N-]=[N+]=O,82.05,0.0,1
[O+]#[Si-],-100.42,0.0,1
[O-]N=C=C1C=CC(C=C1)=C=[N+]=O,410.5,0.0,1
[O-][C]1=[C]=[CH]C(=[OH+])C=C1,-302.3,0.0,1
[O-][N+](=Cc1ccccc1)c2ccccc2,263.0,0.0,1
[O-][N+](=Nc1ccccc1)c2ccccc2,342.0,0.0,1
[O-][N+](=O)C(Br)([N+]([O-])=O)[N+]([O-])=O,94.6,0.0,1
[O-][N+](=O)C(CN(CC([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O)N=O)([N+]([O-])=O)[N+]([O-])=O,147.0,0.0,1
[O-][N+](=O)C(CNCC([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O,47.3,0.0,1
[O-][N+](=O)C(Cc1ccccc1)([N+]([O-])=O)[N+]([O-])=O,65.7,0.0,1
[O-][N+](=O)C(Cl)(CC(Cl)([N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-73.6,0.0,1
[O-][N+](=O)C(Cl)([N+]([O-])=O)C(Cl)([N+]([O-])=O)[N+]([O-])=O,36.0,0.0,1
[O-][N+](=O)C(Cl)([N+]([O-])=O)[N+]([O-])=O,21.0,0.0,1
[O-][N+](=O)C(F)(F)C(F)(F)[N+]([O-])=O,-812.0,0.0,1
[O-][N+](=O)C(F)(F)C(F)([N+]([O-])=O)[N+]([O-])=O,-601.0,0.0,1
[O-][N+](=O)C(F)(F)[N+]([O-])=O,-403.0,0.0,1
[O-][N+](=O)C(F)([N+]([O-])=O)C(F)([N+]([O-])=O)[N+]([O-])=O,-352.0,0.0,1
[O-][N+](=O)C(F)([N+]([O-])=O)C([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O,-86.2,0.0,1
[O-][N+](=O)C(F)[N+]([O-])=O,-235.0,0.0,1
[O-][N+](=O)C(I)(CC(I)([N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,149.0,0.0,1
[O-][N+](=O)C(I)([N+]([O-])=O)[N+]([O-])=O,163.0,0.0,1
[O-][N+](=O)C([N+]([O-])=O)([N+]([O-])=O)C([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O,179.0,0.0,1
[O-][N+](=O)C([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O,82.0,0.0,1
[O-][N+](=O)C(c1ccccc1)[N+]([O-])=O,35.0,0.0,1
[O-][N+](=O)C1(C#N)C2CC3CC(C2)CC1C3,-21.0,0.0,1
[O-][N+](=O)C1(C2CC3CC(C2)CC1C3)[N+]([O-])=O,-154.3,0.0,1
[O-][N+](=O)C12CC3CC(CC(C3)C1)C2,-191.1,0.0,1
[O-][N+](=O)C1=NOCC1,39.0,0.0,1
[O-][N+](=O)C1=[N+]([O-])OCC1,20.0,0.0,1
[O-][N+](=O)C1C2CC3CC(C2)CC1C3,-179.8,0.0,1
[O-][N+](=O)C[N+]([O-])=O,-58.9,0.0,1
[O-][N+](=O)Cc1ccccc1,30.7,0.0,1
[O-][N+](=O)N(CC([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O)CC([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O,89.6,0.0,1
[O-][N+](=O)N1CCCCC1,-44.0,0.0,1
[O-][N+](=O)N1CCN(CC1)[N+]([O-])=O,58.0,0.0,1
[O-][N+](=O)N1CCOCC1,-131.0,0.0,1
[O-][N+](=O)N1CN(CN(C1)[N+]([O-])=O)[N+]([O-])=O,192.0,0.0,1
[O-][N+](=O)N=O,82.84,0.0,1
[O-][N+](=O)Nc1n[nH]nn1,252.0,0.0,1
[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O,-279.1,0.0,1
[O-][N+](=O)OCN1ONC=C1CO[N+]([O-])=O,11.0,0.0,1
[O-][N+](=O)OF,10.46,0.0,1
[O-][N+](=O)O[N+]([O-])=O,11.3,0.0,1
[O-][N+](=O)[N+]([O-])=O,9.08,0.0,1
[O-][N+](=O)c1cc(c(\C=C\c2c(cc(cc2[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O)c(c1)[N+]([O-])=O)[N+]([O-])=O,238.4,0.0,1
[O-][N+](=O)c1cc[n+]([O-])cc1,126.0,0.0,1
[O-][N+](=O)c1ccc(cc1)C(Cl)=O,-100.7,0.0,1
[O-][N+](=O)c1ccc(cc1)N=[N+]=[N-],389.7,0.0,1
[O-][N+](=O)c1cccc2c1no[n+]2[O-],299.9,0.0,1
[O-][N+](=O)c1ccccc1,68.53,0.0,1
[O-][N+](=O)c1ccccc1[N+]([O-])=[N+]([O-])c2ccccc2[N+]([O-])=O,313.0,0.0,1
[O-][N+](=O)c1oc(C=O)cc1,-147.0,0.0,1
[O-][N+](=O)c1occc1,-29.0,0.0,1
[O-][N+](F)(F)F,-163.18,0.0,1
[O-][N+](c1ccccc1)=[N+]([O-])c2ccccc2,328.0,0.0,1
[O-][N+]1=NC2CCC1C2,127.8,0.0,1
[O-][N+]1=NC2CCC1C3CC23,226.1,0.0,1
[O-][N+]1=NC2CCC1C=C2,221.0,0.0,1
[O-][N+]1=NC2CCC1CC2,92.4,0.0,1
[O-][O+]=O,142.67,0.0,1
[O-][P+](Br)(Br)Br,-406.02,0.0,1
[O-][P+](Cl)(Cl)Cl,-559.82,0.0,1
[O-][P+](F)(Cl)Cl,-765.67,0.0,1
[O-][P+](F)(F)Cl,-970.69,0.0,1
[O-][P+](F)(F)F,-1254.25,0.0,1
[O-][n+]1c2ccccc2[n+]([O-])c(c3ccccc3)c1C(=O)c4ccccc4,355.2,0.0,1
[O-][n+]1c2ccccc2nc3ccccc13,297.3,0.0,1
[O-][n+]1cc[n+]([O-])c2ccccc12,227.1,0.0,1
[O-][n+]1ccccc1,87.9,0.0,2
[O-][n+]1onc2CCCCc12,95.31,0.0,1
[O-][n+]1onc2cc(Cl)ccc12,274.7,0.0,1
[O-][n+]1onc2ccccc12,298.5,0.0,1
[S-][P+](Cl)(Cl)Cl,-380.74,0.0,1
[Se]([Se]c1ccccc1)c2ccccc2,237.0,0.0,1
[Si+]#[Si-],589.94,0.0,1
[Si-]#[S+],105.96,0.0,1
[SiH3]Br,-78.24,0.0,1
[SiH3]Cl,-141.84,0.0,1
[SiH3]I,-2.09,0.0,1
[SiH]#[I],313.63,0.0,1
[Si]=1=[Si]=[Si]=1,635.97,0.0,1
[nH]1c2ccccc2c3ccccc13,212.5,9.2957,3
[nH]1cccn1,179.2667,1.8037,3
[nH]1ccnc1,132.425,5.0209,4
[nH]1cnc2ccccc12,181.7,0.0,1
[nH]1cncn1,191.175,2.4322,4
[nH]1ncc2ccccc12,248.6,7.9196,2
[nH]1ncnn1,320.55,0.7778,2
[nH]1nnc(n1)c2ccccc2,410.25,3.8891,2
[nH]1nnc2ccccc12,335.5,0.0,1
[se]1cc(nn1)c2ccccc2,452.3,0.0,1
c12c3c4C5=C1C6=C7C8=C9C%10=C%11C%12=C%13C%14=C%11C%15=C9C%16=C7C%17=C6C%18=C5C%19=C%20c4c%21c%22c3c(c%10c28)C%12=C%22C%23=C%24C%21=C%20C%25=C%26C%19=C%18C%27=C%17c%28c%16c%15c%29C%14=C%30C(=C%13%23)C%24=C%25c%31c%26c%27c%28c%29c%30%31,2560.0,0.0,1
c1cc(ccn1)c2ccncc2,293.1,0.0,1
c1cc2ccc3ccc4ccc5ccc6ccc1c7c2c3c4c5c67,295.0,0.0,1
c1cc2ccc3cccc4ccc(c1)c2c34,220.25,6.1782,4
c1cc2cccc3C=Cc(c1)c23,261.7333,3.2578,3
c1cc2cccc3c4cccc5cccc(c(c1)c23)c45,318.3,0.0,1
c1ccc(cc1)C#Cc2ccccc2,385.0,0.0,1
c1ccc(cc1)C(C(c2ccccc2)c3ccccc3)c4ccccc4,357.0,0.0,1
c1ccc(cc1)C(c2ccccc2)(c3ccccc3)c4ccccc4,395.55,3.6062,2
c1ccc(cc1)C(c2ccccc2)c3ccccc3,276.1,0.0,1
c1ccc(cc1)C=Nc2ccccc2,278.7,0.0,1
c1ccc(cc1)N(c2ccccc2)c3ccccc3,327.0,0.0,1
c1ccc(cc1)N=Nc2ccccc2,407.14,4.7946,5
c1ccc(cc1)\C=C\c2ccccc2,222.4333,2.5146,3
c1ccc(cc1)c2c3ccccc3c(c4ccccc4)c5c(c6ccccc6)c7ccccc7c(c8ccccc8)c25,882.0,0.0,1
c1ccc(cc1)c2c3ccccc3c(c4ccccc4)c5ccccc25,478.3,0.0,1
c1ccc(cc1)c2cc(cc(c2)c3ccccc3)c4ccccc4,371.8,0.0,1
c1ccc(cc1)c2ccc(cc2)c3ccccc3,281.7,3.8184,2
c1ccc(cc1)c2cccc(c2)c3ccccc3,280.0,0.0,1
c1ccc(cc1)c2ccccc2,180.0,0.0,1
c1ccc(cc1)c2ccccc2c3ccccc3,282.8,0.0,1
c1ccc(cc1)n2nnc(n2)c3ccccc3,515.1,0.0,1
c1ccc(cc1)n2nnnc2c3ccccc3,531.3,6.0811,2
c1ccc(nc1)c2cccc(n2)c3ccccn3,394.6,0.0,1
c1ccc(nc1)c2ccncc2,284.2,0.0,1
c1ccc2C3C=CC3c2c1,399.0,0.0,1
c1ccc2C3c4ccccc4C(c2c1)c5ccccc35,322.0,0.0,1
c1ccc2c(c1)C(C3c4ccccc4c5ccccc35)c6ccccc26,330.1,0.0,2
c1ccc2c(c1)c#cc3ccccc23,600.0,0.0,1
c1ccc2c(c1)c3cccc4cccc2c34,291.0667,1.1372,3
c1ccc2c(c1)c3ccccc3c4c5ccccc5c6ccccc6c24,503.0,0.0,1
c1ccc2c(c1)c3ccccc3c4ccccc24,270.1,0.0,1
c1ccc2c(c1)cc(c3ccccc23)c4cc5ccccc5c6ccccc46,364.0,0.0,1
c1ccc2c(c1)cc3ccccc3c2c4c5ccccc5cc6ccccc46,475.0,0.0,1
c1ccc2c(c1)ccc3c4ccccc4ccc23,268.7,0.0,1
c1ccc2c(c1)ccc3cc4c(ccc5ccccc45)cc23,328.0,0.0,1
c1ccc2c(c1)ccc3ccc4ccccc4c23,291.2,0.0,1
c1ccc2c(c1)ccc3ncccc23,233.7,0.0,1
c1ccc2c(c1)cnc3ccccc23,240.5,0.0,1
c1ccc2cc3c(ccc4ccccc34)cc2c1,290.3,0.0,1
c1ccc2cc3c4cccc5cccc(c3cc2c1)c45,306.2,0.0,1
c1ccc2cc3c4ccccc4c5ccccc5c3cc2c1,331.0,0.0,1
c1ccc2cc3cc4ccccc4cc3cc2c1,342.6,0.0,1
c1ccc2cc3ccccc3cc2c1,223.0,0.0,1
c1ccc2cc3ccccc4cc(c1)c2c34,549.8,0.0,1
c1ccc2cc3ncccc3cc2c1,243.5,0.0,1
c1ccc2ccccc2c1,150.0,0.0,1
c1ccc2cnccc2c1,204.305,0.4313,2
c1ccc2nc3ccccc3cc2c1,273.9,0.0,1
c1ccc2nc3ccccc3nc2c1,336.9,7.4987,3
c1ccc2ncccc2c1,200.52,0.0,1
c1ccc2nccnc2c1,240.3,0.0,1
c1ccnnc1,278.4,0.0,1
c1cnccn1,196.1,0.0,1
c1cncnc1,195.85,0.0707,2
c1ncncn1,225.285,0.8273,2
o1c(c2ccccc2)c3ccccc3c1c4ccccc4,203.0,0.0,1
o1c2ccccc2c3ccccc13,47.3,0.0,1
o1c2ccccc2cc3c1cc4ccccc34,200.0,0.0,1
o1ccc(n1)c2ccccc2,139.0,0.0,1
o1ccc2ccccc12,13.6,0.0,1
o1cccc1,-30.7333,3.5921,3
o1cccn1,80.29,2.4183,2
o1ccnc1,-15.5,0.0,1
o1cnc2ccccc12,45.14,0.0,1
o1nccc1c2ccccc2,160.0,0.0,1
s1ccc2ccccc12,166.44,0.2263,2
s1cnc2ccccc12,204.17,0.0,1
