inchikey,smiles,value,tier,scaffold
JJYPMNFTHPTTDI-UHFFFAOYSA-N,Cc1cccc(N)c1,476.55,tier1+confirmed,c1ccccc1
KVNYFPKFSJIPBJ-UHFFFAOYSA-N,CCc1ccccc1CC,456.61,tier1+confirmed,c1ccccc1
YFTHZRPMJXBUME-UHFFFAOYSA-N,CCCN(CCC)CCC,429.65,tier1+confirmed,EMPTY_SCAFFOLD
FYGHSUNMUKGBRK-UHFFFAOYSA-N,Cc1cccc(C)c1C,449.27,tier1+confirmed,c1ccccc1
JRLPEMVDPFPYPJ-UHFFFAOYSA-N,CCc1ccc(C)cc1,435.16,tier1+confirmed,c1ccccc1
WFDIJRYMOXRFFG-UHFFFAOYSA-N,CC(=O)OC(C)=O,411.78,tier1+confirmed,EMPTY_SCAFFOLD
ZISSAWUMDACLOM-UHFFFAOYSA-N,CC(C)C(C)(C)C,354.03,tier1+confirmed,EMPTY_SCAFFOLD
AFZZYIJIWUTJFO-UHFFFAOYSA-N,CCc1cccc(CC)c1,454.29,tier1+confirmed,c1ccccc1
DSNHSQKRULAAEI-UHFFFAOYSA-N,CCc1ccc(CC)cc1,456.94,tier1+confirmed,c1ccccc1
KXUHSQYYJYAXGZ-UHFFFAOYSA-N,CC(C)Cc1ccccc1,445.94,tier1,c1ccccc1
QPFMBZIOSGYJDE-UHFFFAOYSA-N,ClC(Cl)C(Cl)Cl,418.25,tier1+confirmed,EMPTY_SCAFFOLD
ZJMWRROPUADPEA-UHFFFAOYSA-N,CCC(C)c1ccccc1,446.4,tier1+confirmed,c1ccccc1
AUHZEENZYGFFBQ-UHFFFAOYSA-N,Cc1cc(C)cc(C)c1,437.89,tier1+confirmed,c1ccccc1
QPUYECUOLPXSFR-UHFFFAOYSA-N,Cc1cccc2ccccc12,517.83,tier1+confirmed,c1ccc2ccccc2c1
VLHAGZNBWKUMRW-UHFFFAOYSA-N,CCC(C(C)C)C(C)C,409.87,tier1+confirmed,EMPTY_SCAFFOLD
HFPZCAJZSCWRBC-UHFFFAOYSA-N,Cc1ccc(C(C)C)cc1,450.2,tier1+confirmed,c1ccccc1
GUMULFRCHLJNDY-UHFFFAOYSA-N,CC(C)(C)CC(C)(C)C,395.44,tier1+confirmed,EMPTY_SCAFFOLD
PTTPXKJBFFKCEK-UHFFFAOYSA-N,CC(C)CC(=O)CC(C)C,441.41,tier1+confirmed,EMPTY_SCAFFOLD
NZZFYRREKKOMAT-UHFFFAOYSA-N,ICI,455.15,tier1+confirmed,EMPTY_SCAFFOLD
LYCAIKOWRPUZTN-UHFFFAOYSA-N,OCCO,470.45,tier1+confirmed,EMPTY_SCAFFOLD
LJSQFQKUNVCTIA-UHFFFAOYSA-N,CCSCC,365.25,tier1+confirmed,EMPTY_SCAFFOLD
SZIFAVKTNFCBPC-UHFFFAOYSA-N,OCCCl,401.75,tier1+confirmed,EMPTY_SCAFFOLD
DPBLXKKOBLCELK-UHFFFAOYSA-N,CCCCCN,377.65,tier1+confirmed,EMPTY_SCAFFOLD
KJRCEJOSASVSRA-UHFFFAOYSA-N,CC(C)S,325.71,tier1+confirmed,EMPTY_SCAFFOLD
NNPPMTNAJDCUHE-UHFFFAOYSA-N,CC(C)C,261.43,tier1+confirmed,EMPTY_SCAFFOLD
ZNQVEEAIQZEUHB-UHFFFAOYSA-N,CCOCCO,408.15,tier1+confirmed,EMPTY_SCAFFOLD
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(C)=O,462.15,tier1+confirmed,EMPTY_SCAFFOLD
